"model","method","se_type","x","point_coverage","df_correction"
"np","bam_fd","classic",0.747959183673469,0.968,"substantive"
"pl","bam_fd","classic",0.747959183673469,0.969,"substantive"
"np","bam_fe","classic",0.747959183673469,0.972,"substantive"
"pl","bam_fe","classic",0.747959183673469,0.977,"substantive"
"np","bam_re","classic",0.747959183673469,0.966,"substantive"
"pl","bam_re","classic",0.747959183673469,0.967,"substantive"
"np","bam_fd","penalty",0.747959183673469,0.948,"substantive"
"pl","bam_fd","penalty",0.747959183673469,0.953,"substantive"
"np","bam_fe","penalty",0.747959183673469,0.95,"substantive"
"pl","bam_fe","penalty",0.747959183673469,0.949,"substantive"
"np","bam_re","penalty",0.747959183673469,0.947,"substantive"
"pl","bam_re","penalty",0.747959183673469,0.937,"substantive"
"np","bam_fd","classic",0.766326530612245,0.97,"substantive"
"pl","bam_fd","classic",0.766326530612245,0.968,"substantive"
"np","bam_fe","classic",0.766326530612245,0.971,"substantive"
"pl","bam_fe","classic",0.766326530612245,0.974,"substantive"
"np","bam_re","classic",0.766326530612245,0.967,"substantive"
"pl","bam_re","classic",0.766326530612245,0.964,"substantive"
"np","bam_fd","penalty",0.766326530612245,0.946,"substantive"
"pl","bam_fd","penalty",0.766326530612245,0.95,"substantive"
"np","bam_fe","penalty",0.766326530612245,0.94,"substantive"
"pl","bam_fe","penalty",0.766326530612245,0.942,"substantive"
"np","bam_re","penalty",0.766326530612245,0.935,"substantive"
"pl","bam_re","penalty",0.766326530612245,0.938,"substantive"
"np","bam_fd","classic",0.78469387755102,0.967,"substantive"
"pl","bam_fd","classic",0.78469387755102,0.968,"substantive"
"np","bam_fe","classic",0.78469387755102,0.965,"substantive"
"pl","bam_fe","classic",0.78469387755102,0.967,"substantive"
"np","bam_re","classic",0.78469387755102,0.959,"substantive"
"pl","bam_re","classic",0.78469387755102,0.965,"substantive"
"np","bam_fd","penalty",0.78469387755102,0.944,"substantive"
"pl","bam_fd","penalty",0.78469387755102,0.95,"substantive"
"np","bam_fe","penalty",0.78469387755102,0.94,"substantive"
"pl","bam_fe","penalty",0.78469387755102,0.935,"substantive"
"np","bam_re","penalty",0.78469387755102,0.926,"substantive"
"pl","bam_re","penalty",0.78469387755102,0.935,"substantive"
"np","bam_fd","classic",0.803061224489796,0.959,"substantive"
"pl","bam_fd","classic",0.803061224489796,0.963,"substantive"
"np","bam_fe","classic",0.803061224489796,0.961,"substantive"
"pl","bam_fe","classic",0.803061224489796,0.955,"substantive"
"np","bam_re","classic",0.803061224489796,0.951,"substantive"
"pl","bam_re","classic",0.803061224489796,0.96,"substantive"
"np","bam_fd","penalty",0.803061224489796,0.94,"substantive"
"pl","bam_fd","penalty",0.803061224489796,0.948,"substantive"
"np","bam_fe","penalty",0.803061224489796,0.936,"substantive"
"pl","bam_fe","penalty",0.803061224489796,0.94,"substantive"
"np","bam_re","penalty",0.803061224489796,0.929,"substantive"
"pl","bam_re","penalty",0.803061224489796,0.934,"substantive"
"np","bam_fd","classic",0.821428571428571,0.951,"substantive"
"pl","bam_fd","classic",0.821428571428571,0.949,"substantive"
"np","bam_fe","classic",0.821428571428571,0.959,"substantive"
"pl","bam_fe","classic",0.821428571428571,0.946,"substantive"
"np","bam_re","classic",0.821428571428571,0.95,"substantive"
"pl","bam_re","classic",0.821428571428571,0.945,"substantive"
"np","bam_fd","penalty",0.821428571428571,0.94,"substantive"
"pl","bam_fd","penalty",0.821428571428571,0.94,"substantive"
"np","bam_fe","penalty",0.821428571428571,0.949,"substantive"
"pl","bam_fe","penalty",0.821428571428571,0.939,"substantive"
"np","bam_re","penalty",0.821428571428571,0.928,"substantive"
"pl","bam_re","penalty",0.821428571428571,0.929,"substantive"
"np","bam_fd","classic",0.839795918367347,0.949,"substantive"
"pl","bam_fd","classic",0.839795918367347,0.943,"substantive"
"np","bam_fe","classic",0.839795918367347,0.958,"substantive"
"pl","bam_fe","classic",0.839795918367347,0.953,"substantive"
"np","bam_re","classic",0.839795918367347,0.957,"substantive"
"pl","bam_re","classic",0.839795918367347,0.947,"substantive"
"np","bam_fd","penalty",0.839795918367347,0.942,"substantive"
"pl","bam_fd","penalty",0.839795918367347,0.93,"substantive"
"np","bam_fe","penalty",0.839795918367347,0.95,"substantive"
"pl","bam_fe","penalty",0.839795918367347,0.944,"substantive"
"np","bam_re","penalty",0.839795918367347,0.932,"substantive"
"pl","bam_re","penalty",0.839795918367347,0.937,"substantive"
"np","bam_fd","classic",0.858163265306122,0.955,"substantive"
"pl","bam_fd","classic",0.858163265306122,0.949,"substantive"
"np","bam_fe","classic",0.858163265306122,0.967,"substantive"
"pl","bam_fe","classic",0.858163265306122,0.964,"substantive"
"np","bam_re","classic",0.858163265306122,0.957,"substantive"
"pl","bam_re","classic",0.858163265306122,0.949,"substantive"
"np","bam_fd","penalty",0.858163265306122,0.946,"substantive"
"pl","bam_fd","penalty",0.858163265306122,0.931,"substantive"
"np","bam_fe","penalty",0.858163265306122,0.956,"substantive"
"pl","bam_fe","penalty",0.858163265306122,0.944,"substantive"
"np","bam_re","penalty",0.858163265306122,0.936,"substantive"
"pl","bam_re","penalty",0.858163265306122,0.934,"substantive"
"np","bam_fd","classic",0.876530612244898,0.953,"substantive"
"pl","bam_fd","classic",0.876530612244898,0.948,"substantive"
"np","bam_fe","classic",0.876530612244898,0.97,"substantive"
"pl","bam_fe","classic",0.876530612244898,0.967,"substantive"
"np","bam_re","classic",0.876530612244898,0.961,"substantive"
"pl","bam_re","classic",0.876530612244898,0.96,"substantive"
"np","bam_fd","penalty",0.876530612244898,0.938,"substantive"
"pl","bam_fd","penalty",0.876530612244898,0.932,"substantive"
"np","bam_fe","penalty",0.876530612244898,0.946,"substantive"
"pl","bam_fe","penalty",0.876530612244898,0.948,"substantive"
"np","bam_re","penalty",0.876530612244898,0.935,"substantive"
"pl","bam_re","penalty",0.876530612244898,0.934,"substantive"
"np","bam_fd","classic",0.894897959183673,0.954,"substantive"
"pl","bam_fd","classic",0.894897959183673,0.957,"substantive"
"np","bam_fe","classic",0.894897959183673,0.97,"substantive"
"pl","bam_fe","classic",0.894897959183673,0.973,"substantive"
"np","bam_re","classic",0.894897959183673,0.964,"substantive"
"pl","bam_re","classic",0.894897959183673,0.968,"substantive"
"np","bam_fd","penalty",0.894897959183673,0.936,"substantive"
"pl","bam_fd","penalty",0.894897959183673,0.94,"substantive"
"np","bam_fe","penalty",0.894897959183673,0.944,"substantive"
"pl","bam_fe","penalty",0.894897959183673,0.948,"substantive"
"np","bam_re","penalty",0.894897959183673,0.934,"substantive"
"pl","bam_re","penalty",0.894897959183673,0.932,"substantive"
"np","bam_fd","classic",0.913265306122449,0.955,"substantive"
"pl","bam_fd","classic",0.913265306122449,0.959,"substantive"
"np","bam_fe","classic",0.913265306122449,0.969,"substantive"
"pl","bam_fe","classic",0.913265306122449,0.968,"substantive"
"np","bam_re","classic",0.913265306122449,0.965,"substantive"
"pl","bam_re","classic",0.913265306122449,0.966,"substantive"
"np","bam_fd","penalty",0.913265306122449,0.938,"substantive"
"pl","bam_fd","penalty",0.913265306122449,0.938,"substantive"
"np","bam_fe","penalty",0.913265306122449,0.94,"substantive"
"pl","bam_fe","penalty",0.913265306122449,0.947,"substantive"
"np","bam_re","penalty",0.913265306122449,0.924,"substantive"
"pl","bam_re","penalty",0.913265306122449,0.935,"substantive"
"np","bam_fd","classic",0.931632653061224,0.948,"substantive"
"pl","bam_fd","classic",0.931632653061224,0.946,"substantive"
"np","bam_fe","classic",0.931632653061224,0.96,"substantive"
"pl","bam_fe","classic",0.931632653061224,0.965,"substantive"
"np","bam_re","classic",0.931632653061224,0.945,"substantive"
"pl","bam_re","classic",0.931632653061224,0.959,"substantive"
"np","bam_fd","penalty",0.931632653061224,0.928,"substantive"
"pl","bam_fd","penalty",0.931632653061224,0.934,"substantive"
"np","bam_fe","penalty",0.931632653061224,0.938,"substantive"
"pl","bam_fe","penalty",0.931632653061224,0.947,"substantive"
"np","bam_re","penalty",0.931632653061224,0.921,"substantive"
"pl","bam_re","penalty",0.931632653061224,0.937,"substantive"
"np","bam_fd","classic",0.95,0.94,"substantive"
"pl","bam_fd","classic",0.95,0.946,"substantive"
"np","bam_fe","classic",0.95,0.951,"substantive"
"pl","bam_fe","classic",0.95,0.952,"substantive"
"np","bam_re","classic",0.95,0.94,"substantive"
"pl","bam_re","classic",0.95,0.952,"substantive"
"np","bam_fd","penalty",0.95,0.933,"substantive"
"pl","bam_fd","penalty",0.95,0.937,"substantive"
"np","bam_fe","penalty",0.95,0.941,"substantive"
"pl","bam_fe","penalty",0.95,0.942,"substantive"
"np","bam_re","penalty",0.95,0.921,"substantive"
"pl","bam_re","penalty",0.95,0.939,"substantive"
